datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable;price;priceNeighboringCountry;netExport
2022-08-17T17:15:00;1130;375;496;863;3271;27;985;2744;1858;2959;23;175;14823;10194;298;8721;6185;593,3;575,81;-840
2022-08-17T17:30:00;1131;380;520;871;2890;27;985;2745;1859;2981;84;175;14733;10452;75;8745;5903;593,3;575,81;-843
2022-08-17T17:45:00;1138;394;556;910;2513;27;984;2746;1858;3004;238;175;14675;10697;18;8767;5776;593,3;575,81;-839
2022-08-17T18:00:00;1137;355;614;1002;2095;27;983;2756;1859;3025;140;175;14486;10776;130;8798;5370;676,04;656,29;-1.272
2022-08-17T18:15:00;1139;357;638;1043;1711;27;984;2790;1860;3026;397;175;14408;11016;67;8835;5312;676,04;656,29;-1.259
2022-08-17T18:30:00;1138;373;668;1038;1377;27;983;2822;1872;3029;641;175;14439;11357;41;8881;5262;676,04;656,29;-1.251
2022-08-17T18:45:00;1133;372;714;1056;1072;27;984;2825;1881;3021;845;175;14407;11566;12;8886;5219;676,04;656,29;-1.253
2022-08-17T19:00:00;1135;369;735;1061;812;27;982;2820;1875;2995;867;175;14364;11756;5;8847;5006;747,93;717,5;-1.555
2022-08-17T19:15:00;1136;360;758;1078;591;27;985;2840;1875;3022;932;175;14274;11848;5;8897;4882;747,93;717,5;-1.555
2022-08-17T19:30:00;1129;370;770;1062;403;27;985;2832;1874;3029;980;175;14118;11883;4;8895;4741;747,93;717,5;-1.556
2022-08-17T19:45:00;1126;389;692;1075;242;27;985;2834;1872;3026;1053;175;14050;12041;4;8892;4604;747,93;717,5;-1.558
2022-08-17T20:00:00;1128;398;627;1129;113;27;985;2845;1873;3022;1248;175;13842;11973;4;8900;4670;681;661,07;-1.149
2022-08-17T20:15:00;1127;369;680;1183;34;27;985;2840;1873;3024;1125;175;13649;11753;4;8897;4545;681;661,07;-1.151
2022-08-17T20:30:00;1128;366;718;1268;5;27;986;2838;1870;3034;1091;175;13619;11627;4;8903;4603;681;661,07;-1.148
2022-08-17T20:45:00;1128;363;701;1266;1;27;986;2840;1872;3031;1006;175;13675;11708;4;8904;4492;681;661,07;-1.145
2022-08-17T21:00:00;1128;417;642;1338;0;27;986;2835;1871;3035;992;175;13654;11674;3;8902;4544;629,09;614,28;-938
2022-08-17T21:15:00;1130;401;576;1409;0;27;987;2817;1874;3037;838;175;13514;11530;4;8890;4381;629,09;614,28;-940
2022-08-17T21:30:00;1133;373;527;1450;0;27;988;2835;1874;2999;696;175;13354;11376;4;8871;4206;629,09;614,28;-941
2022-08-17T21:45:00;1132;363;530;1593;0;27;989;2842;1869;2982;340;175;13154;11032;44;8857;3985;629,09;614,28;-944
2022-08-17T22:00:00;1125;389;568;1564;0;27;990;2842;1853;2966;630;175;13005;10872;20;8826;4303;552,03;548,68;-475
2022-08-17T22:15:00;1127;372;644;1529;0;27;989;2838;1855;2963;391;175;12771;10598;38;8820;4090;552,03;548,68;-477
2022-08-17T22:30:00;1128;358;705;1554;0;27;989;2841;1855;2952;244;175;12508;10249;36;8812;4016;552,03;548,68;-465
2022-08-17T22:45:00;1127;354;683;1533;0;27;988;2840;1855;2931;170;175;12312;10096;44;8789;3894;552,03;548,68;-467
2022-08-17T23:00:00;1127;362;631;1510;0;27;989;2853;1832;2923;351;175;12167;10026;18;8772;4008;508,92;488,22;-54
2022-08-17T23:15:00;1125;363;580;1459;0;27;989;2844;1808;2905;227;175;11978;9939;14;8721;3781;508,92;488,22;-58
2022-08-17T23:30:00;1127;368;588;1418;0;27;988;2840;1794;2901;241;175;11942;9936;80;8698;3769;508,92;488,22;-58
2022-08-17T23:45:00;1127;357;636;1364;0;27;986;2848;1810;2875;117;174;11823;9823;177;8693;3628;508,92;488,22;-58
2022-08-18T00:00:00;1127;367;670;1344;0;27;985;2854;1808;2870;174;179;11457;9444;161;8696;3709;523,92;509,79;198
2022-08-18T00:15:00;1128;359;726;1338;0;27;985;2888;1782;2889;75;179;11350;9287;202;8723;3653;523,92;509,79;196
2022-08-18T00:30:00;1128;346;744;1315;0;27;986;2915;1789;2890;21;179;11299;9240;334;8759;3581;523,92;509,79;196
2022-08-18T00:45:00;1127;343;742;1324;0;27;986;2937;1781;2893;4;179;11197;9132;571;8776;3567;523,92;509,79;194
2022-08-18T01:00:00;1126;349;720;1286;0;27;988;2978;1780;2913;1;179;11185;9179;770;8838;3509;479,9;468,6;-2
2022-08-18T01:15:00;1125;343;727;1256;0;27;987;2982;1786;2913;0;179;11167;9184;966;8847;3478;479,9;468,6;-7
2022-08-18T01:30:00;1127;346;716;1227;0;27;987;2990;1784;2883;0;179;11207;9264;982;8823;3443;479,9;468,6;-9
2022-08-18T01:45:00;1128;347;738;1175;0;27;987;2997;1790;2862;0;179;11058;9145;1116;8815;3415;479,9;468,6;-9
2022-08-18T02:00:00;1129;350;735;1168;0;27;988;2999;1786;2875;0;179;10997;9094;1088;8827;3409;480;464,78;-3
2022-08-18T02:15:00;1129;351;715;1176;0;27;988;2992;1793;2890;0;179;10975;9084;1083;8842;3398;480;464,78;-3
2022-08-18T02:30:00;1128;347;734;1150;0;27;987;2989;1796;2881;0;179;10991;9106;1152;8832;3386;480;464,78;-2
2022-08-18T02:45:00;1128;350;746;1106;0;27;987;2994;1806;2873;0;179;10968;9117;1192;8839;3357;480;464,78;-1
2022-08-18T03:00:00;1129;356;723;1073;0;27;988;2994;1810;2879;0;179;10919;9123;1319;8850;3308;474,46;450,22;-263
2022-08-18T03:15:00;1129;368;720;1040;0;27;987;2990;1814;2877;0;179;10908;9148;1361;8847;3284;474,46;450,22;-263
2022-08-18T03:30:00;1128;367;739;996;0;27;988;2990;1815;2872;3;179;10909;9175;1398;8844;3260;474,46;450,22;-264
2022-08-18T03:45:00;1127;354;743;971;0;27;987;2991;1813;2886;3;179;10871;9157;1414;8856;3225;474,46;450,22;-264
2022-08-18T04:00:00;1126;365;725;970;0;27;989;2992;1803;2862;6;178;10920;9225;1488;8824;3219;478,13;449,68;-485
2022-08-18T04:15:00;1128;361;701;1016;0;27;990;2996;1791;2879;1;179;10912;9195;1427;8835;3234;478,13;449,68;-485
2022-08-18T04:30:00;1129;359;706;1009;0;27;989;3001;1771;2869;1;179;11018;9303;1309;8809;3231;478,13;449,68;-485
2022-08-18T04:45:00;1127;358;718;964;0;27;988;2995;1760;2875;4;179;11094;9412;1171;8797;3198;478,13;449,68;-485
2022-08-18T05:00:00;1127;359;713;956;0;27;988;3007;1753;2864;0;175;11442;9774;1352;8787;3182;499,24;465,47;-928
2022-08-18T05:15:00;1127;361;706;950;0;27;989;3003;1758;2864;1;176;11571;9914;1191;8790;3172;499,24;465,47;-922
2022-08-18T05:30:00;1127;363;700;943;0;27;991;3005;1762;2889;17;176;11869;10226;902;8823;3177;499,24;465,47;-928
2022-08-18T05:45:00;1126;364;678;928;1;27;991;3010;1761;2909;40;176;12030;10423;581;8847;3164;499,24;465,47;-924
2022-08-18T06:00:00;1128;368;654;944;11;27;992;3025;1786;2936;72;177;12691;11083;606;8916;3204;550;534,08;-1.449
2022-08-18T06:15:00;1128;354;633;972;38;27;991;3031;1828;2947;44;177;12966;11323;188;8974;3196;550;534,08;-1.448
2022-08-18T06:30:00;1128;356;612;982;106;27;993;3043;1838;2973;34;177;13151;11451;125;9024;3245;550;534,08;-1.446
2022-08-18T06:45:00;1127;362;598;976;229;27;993;3044;1858;3003;130;177;13448;11645;132;9075;3449;550;534,08;-1.441
2022-08-18T07:00:00;1128;361;569;958;390;27;993;3042;1862;2994;42;177;13873;11957;169;9068;3475;598,9;577,86;-1.930
2022-08-18T07:15:00;1132;370;531;949;583;27;994;3038;1864;2999;49;177;14118;12055;79;9072;3641;598,9;577,86;-1.925
2022-08-18T07:30:00;1133;372;531;902;798;27;994;3036;1895;2987;48;177;14372;12141;78;9089;3811;598,9;577,86;-1.920
2022-08-18T07:45:00;1132;373;509;764;1027;27;994;3039;1968;2988;75;177;14636;12337;40;9166;3907;598,9;577,86;-1.915
2022-08-18T08:00:00;1133;370;488;683;1277;27;993;3032;2007;3013;219;178;14793;12345;28;9223;4197;620,1;591,74;-1.642
2022-08-18T08:15:00;1134;364;483;602;1546;27;994;3036;2010;2941;305;178;14884;12253;43;9159;4461;620,1;591,74;-1.634
2022-08-18T08:30:00;1134;364;508;547;1812;27;993;3038;2012;2909;273;178;15041;12175;19;9130;4665;620,1;591,74;-1.627
2022-08-18T08:45:00;1132;353;544;502;2059;27;994;3032;2013;2908;148;178;15112;12008;5;9125;4765;620,1;591,74;-1.622
2022-08-18T09:00:00;1134;356;544;485;2287;27;995;3037;2016;2884;362;178;15228;11913;4;9110;5195;613,59;579,65;-1.273
2022-08-18T09:15:00;1132;358;529;467;2535;27;994;3033;2014;2886;222;178;15316;11786;6;9105;5270;613,59;579,65;-1.270
2022-08-18T09:30:00;1133;362;507;466;2771;27;994;3032;2012;2878;200;178;15601;11857;6;9094;5466;613,59;579,65;-1.271
2022-08-18T09:45:00;1134;357;510;436;3007;27;993;3036;2013;2884;112;178;15728;11776;6;9104;5583;613,59;579,65;-1.281
2022-08-18T10:00:00;1131;372;492;407;3275;27;986;3023;2008;2901;359;178;15771;11598;5;9096;6063;610,19;557,3;-870
2022-08-18T10:15:00;1132;369;470;375;3510;27;986;3019;1981;2905;279;178;15776;11421;4;9069;6162;610,19;557,3;-871
2022-08-18T10:30:00;1135;358;476;368;3800;27;984;3023;1958;2963;146;178;15825;11181;5;9106;6310;610,19;557,3;-871
2022-08-18T10:45:00;1136;353;456;354;4060;27;982;3014;1944;2979;105;178;15840;10971;5;9097;6491;610,19;557,3;-871
2022-08-18T11:00:00;1135;362;441;349;4319;27;982;2989;1940;2966;227;178;16019;10910;5;9055;6860;577,65;540,01;-687
2022-08-18T11:15:00;1132;360;408;366;4613;27;981;2973;1952;2963;137;178;16174;10787;9;9047;7043;577,65;540,01;-690
2022-08-18T11:30:00;1132;365;396;374;4872;27;981;2979;1954;2964;57;178;16216;10575;75;9056;7223;577,65;540,01;-691
2022-08-18T11:45:00;1132;359;375;383;5102;27;985;2969;1960;2887;24;178;16353;10493;184;8979;7402;577,65;540,01;-695
2022-08-18T12:00:00;1132;365;357;412;5250;27;986;2908;1971;2773;21;178;16290;10272;286;8816;7564;559,87;524,59;-581
2022-08-18T12:15:00;1131;369;351;442;5420;27;987;2900;1960;2747;10;178;16406;10194;403;8772;7750;559,87;524,59;-586
2022-08-18T12:30:00;1129;365;335;462;5564;27;987;2905;1986;2692;9;178;16157;9795;436;8748;7891;559,87;524,59;-565
2022-08-18T12:45:00;1126;363;317;488;5629;27;988;2900;1989;2690;9;178;16400;9966;493;8745;7959;559,87;524,59;-564
2022-08-18T13:00:00;1127;363;292;523;5615;27;988;2904;1978;2760;74;179;16340;9911;306;8809;8021;563,11;507,97;51
2022-08-18T13:15:00;1125;357;274;547;5658;27;987;2911;1985;2653;34;179;16233;9755;358;8715;8022;563,11;507,97;57
2022-08-18T13:30:00;1125;359;265;553;5585;27;988;2909;1928;2687;58;179;16233;9830;421;8691;7972;563,11;507,97;54
2022-08-18T13:45:00;1129;363;248;579;5480;27;987;2909;1923;2743;44;179;16025;9717;466;8741;7870;563,11;507,97;51
2022-08-18T14:00:00;1129;371;227;587;5363;27;987;2910;1923;2814;80;179;15875;9698;343;8813;7784;543,34;506,03;213
2022-08-18T14:15:00;1128;373;207;596;5317;27;987;2905;1926;2804;86;179;15715;9596;326;8801;7734;543,34;506,03;213
2022-08-18T14:30:00;1130;366;196;611;5162;27;987;2903;1928;2823;53;179;15666;9697;250;8820;7545;543,34;506,03;213
2022-08-18T14:45:00;1131;362;190;651;4971;27;986;2904;1920;2812;14;179;15467;9655;216;8801;7346;543,34;506,03;213
2022-08-18T15:00:00;1133;367;192;700;4796;27;986;2913;1899;2763;8;179;15660;9972;327;8740;7223;541,9;508,85;-129
2022-08-18T15:15:00;1131;372;204;723;4609;27;986;2907;1891;2752;10;179;15489;9952;312;8715;7076;541,9;508,85;-134
2022-08-18T15:30:00;1132;375;221;740;4365;27;986;2912;1880;2686;37;179;15202;9876;256;8643;6897;541,9;508,85;-146
2022-08-18T15:45:00;1130;364;225;783;4114;27;986;2910;1873;2785;31;179;15031;9910;202;8733;6674;541,9;508,85;-148
2022-08-18T16:00:00;1131;361;222;817;3844;27;985;2911;1829;2807;8;179;14927;10043;357;8711;6410;586,23;522,71;-694
2022-08-18T16:15:00;1130;362;219;917;3583;27;985;2905;1821;2810;9;179;14930;10211;235;8700;6247;586,23;522,71;-696
2022-08-18T16:30:00;1133;369;210;1034;3308;27;985;2909;1827;2847;17;179;14842;10290;59;8747;6098;586,23;522,71;-693
2022-08-18T16:45:00;1131;360;192;1056;3052;27;984;2898;1858;2898;79;264;14882;10583;41;8902;5897;586,23;522,71;-690
2022-08-18T17:00:00;1130;358;185;1000;2745;27;983;2918;1970;2830;18;179;15002;11072;289;8880;5463;593,97;549,05;-1.586
2022-08-18T17:15:00;1128;371;169;1000;2448;27;984;2934;2001;2828;55;179;14812;11195;143;8926;5198;593,97;549,05;-1.576
2022-08-18T17:30:00;1129;387;160;1031;2208;27;984;2944;2048;2892;162;179;14785;11386;53;9047;5104;593,97;549,05;-1.589
2022-08-18T17:45:00;1129;378;149;1113;1911;27;985;2941;2074;2891;326;179;14748;11574;15;9070;5033;593,97;549,05;-1.589
2022-08-18T18:00:00;1130;361;124;1215;1625;27;984;2940;2048;2790;213;179;14632;11668;200;8941;4695;642,99;607,05;-1.956
2022-08-18T18:15:00;1129;346;111;1319;1342;27;984;2937;2027;2797;212;179;14578;11806;149;8924;4486;642,99;607,05;-1.955
2022-08-18T18:30:00;1128;341;110;1404;1078;27;985;2930;2020;2820;271;179;14485;11893;108;8934;4359;642,99;607,05;-1.945
2022-08-18T18:45:00;1125;347;118;1436;852;27;986;2933;2030;2908;304;179;14481;12076;92;9036;4209;642,99;607,05;-1.944
2022-08-18T19:00:00;1126;337;120;1498;651;27;985;2922;2054;2937;322;179;14219;11950;71;9077;4081;657,98;646,88;-1.912
2022-08-18T19:15:00;1128;336;121;1622;476;27;986;2926;2063;2874;353;179;14122;11903;74;9028;4063;657,98;646,88;-1.906
2022-08-18T19:30:00;1129;334;117;1714;328;27;987;2932;2062;2853;350;174;14101;11942;74;9008;3999;657,98;646,88;-1.897
2022-08-18T19:45:00;1127;333;123;1654;204;27;987;2921;2044;2848;347;174;14105;12124;19;8974;3815;657,98;646,88;-1.897
2022-08-18T20:00:00;1128;328;121;1651;101;27;987;2903;2062;2941;724;263;14090;12217;3;9156;4080;646,96;635,49;-1.378
2022-08-18T20:15:00;1128;328;125;1643;38;27;988;2919;2074;2969;624;266;13929;12123;3;9216;3913;646,96;635,49;-1.373
2022-08-18T20:30:00;1129;328;127;1636;11;27;987;2912;2071;2961;647;267;13799;12026;3;9198;3905;646,96;635,49;-1.372
2022-08-18T20:45:00;1130;329;91;1641;1;27;988;2916;2071;2951;663;267;13867;12135;2;9193;3882;646,96;635,49;-1.373
2022-08-18T21:00:00;1132;333;54;1707;0;27;988;2921;2060;2910;543;267;13829;12068;2;9146;3796;600,06;572,74;-1.421
2022-08-18T21:15:00;1134;330;45;1714;0;27;987;2910;2030;2941;419;267;13700;11942;39;9135;3669;600,06;572,74;-1.424
2022-08-18T21:30:00;1135;330;42;1680;0;27;987;2915;1995;2941;258;267;13459;11738;39;9105;3472;600,06;572,74;-1.431
2022-08-18T21:45:00;1133;331;61;1676;0;27;987;2912;1989;2895;123;267;13117;11380;212;9050;3351;600,06;572,74;-1.449
2022-08-18T22:00:00;1134;337;81;1643;0;27;988;2912;1988;2896;224;179;12945;11220;29;8963;3446;562,82;537,41;-1.152
2022-08-18T22:15:00;1132;331;53;1635;0;27;988;2891;1985;2808;96;179;12715;11027;131;8851;3274;562,82;537,41;-1.154
2022-08-18T22:30:00;1135;333;37;1626;0;27;989;2891;1985;2712;83;179;12602;10940;111;8756;3241;562,82;537,41;-1.155
2022-08-18T22:45:00;1134;334;42;1559;0;27;989;2889;1981;2621;53;179;12486;10885;217;8659;3149;562,82;537,41;-1.160
2022-08-18T23:00:00;1132;334;63;1431;0;27;991;2885;1946;2574;277;270;12304;10810;26;8666;3264;524,93;464,84;-775
2022-08-18T23:15:00;1129;334;46;1379;0;27;991;2877;1913;2558;238;270;12106;10681;22;8609;3153;524,93;464,84;-776
2022-08-18T23:30:00;1130;335;30;1291;0;27;989;2880;1893;2531;209;269;11956;10635;65;8562;3022;524,93;464,84;-786
2022-08-18T23:45:00;1131;334;23;1258;0;27;988;2875;1887;2479;118;269;11790;10510;178;8498;2891;524,93;464,84;-789
2022-08-19T00:00:00;1128;337;22;1182;0;27;991;2866;1907;2302;181;275;11594;10390;94;8341;2877;510,09;454,64;-731
2022-08-19T00:15:00;1127;342;16;1103;0;27;991;2858;1897;2236;186;275;11456;10338;131;8257;2801;510,09;454,64;-731
2022-08-19T00:30:00;1130;342;14;1083;0;27;991;2868;1874;2211;76;276;11366;10269;209;8220;2672;510,09;454,64;-742
2022-08-19T00:45:00;1127;337;19;1043;0;27;992;2868;1825;2206;29;277;11251;10189;253;8168;2582;510,09;454,64;-746
2022-08-19T01:00:00;1130;342;24;998;0;27;992;2867;1812;2250;37;185;11049;10027;322;8106;2558;467,63;414,2;-898
2022-08-19T01:15:00;1127;338;23;1077;0;27;992;2861;1813;2252;24;275;10902;9802;392;8193;2616;467,63;414,2;-897
2022-08-19T01:30:00;1126;333;27;1085;0;27;992;2860;1810;2266;5;185;10824;9712;554;8113;2603;467,63;414,2;-901
2022-08-19T01:45:00;1130;331;28;1080;0;27;989;2854;1804;2259;2;185;10786;9678;638;8091;2598;467,63;414,2;-901
2022-08-19T02:00:00;1133;331;39;1070;0;27;993;2861;1799;2169;7;185;10825;9717;848;8007;2607;450,1;399,19;-1.036
2022-08-19T02:15:00;1134;335;56;1025;0;27;994;2857;1800;2163;29;185;10925;9845;928;7999;2606;450,1;399,19;-1.037
2022-08-19T02:30:00;1136;334;66;998;0;27;994;2865;1809;2174;7;185;10906;9842;953;8027;2568;450,1;399,19;-1.037
2022-08-19T02:45:00;1136;333;67;1044;0;27;994;2859;1812;2175;17;185;10824;9713;1001;8025;2624;450,1;399,19;-1.035
2022-08-19T03:00:00;1137;332;63;1030;0;27;994;2862;1809;2147;9;185;10852;9759;1100;7997;2598;434,14;385,36;-1.235
2022-08-19T03:15:00;1136;332;49;1019;0;27;994;2866;1809;2135;3;185;10895;9828;1106;7989;2566;434,14;385,36;-1.236
2022-08-19T03:30:00;1141;333;42;966;0;27;994;2873;1811;2142;14;185;10899;9892;1192;8005;2523;434,14;385,36;-1.234
2022-08-19T03:45:00;1141;331;36;964;0;27;994;2865;1807;2156;2;185;10820;9820;1185;8007;2501;434,14;385,36;-1.233
2022-08-19T04:00:00;1140;334;30;976;0;27;994;2870;1806;2146;17;184;10918;9913;1026;8000;2524;439,39;392,62;-1.312
2022-08-19T04:15:00;1141;335;38;976;0;27;994;2869;1808;2157;10;184;10965;9952;991;8012;2527;439,39;392,62;-1.311
2022-08-19T04:30:00;1142;333;44;996;0;27;994;2871;1809;2178;2;184;11004;9964;928;8036;2544;439,39;392,62;-1.310
2022-08-19T04:45:00;1140;335;42;1045;0;27;994;2876;1803;2176;5;184;11117;10030;862;8033;2594;439,39;392,62;-1.307
2022-08-19T05:00:00;1136;352;42;1049;0;27;995;2874;1811;2289;55;182;11461;10371;786;8151;2661;469,62;421,2;-1.563
2022-08-19T05:15:00;1136;342;46;1033;0;27;995;2874;1817;2386;73;182;11652;10573;742;8254;2657;469,62;421,2;-1.561
2022-08-19T05:30:00;1134;346;65;1021;0;27;994;2883;1816;2426;77;181;11905;10819;574;8300;2670;469,62;421,2;-1.554
2022-08-19T05:45:00;1132;338;64;1026;1;27;994;2887;1842;2525;23;181;12085;10995;337;8429;2611;469,62;421,2;-1.552
2022-08-19T06:00:00;1132;353;65;1046;6;27;992;2916;1869;2716;54;182;12681;11565;340;8675;2683;528,21;507,41;-2.073
2022-08-19T06:15:00;1132;343;80;1096;20;27;993;2921;1881;2773;44;182;12754;11559;160;8750;2742;528,21;507,41;-2.058
2022-08-19T06:30:00;1134;355;100;1190;49;27;994;2930;1921;2781;137;182;12927;11589;122;8808;2992;528,21;507,41;-2.053
2022-08-19T06:45:00;1130;367;105;1261;116;27;994;2925;1966;2662;172;182;13284;11802;95;8729;3178;528,21;507,41;-2.048
2022-08-19T07:00:00;1136;354;115;1252;207;27;994;2929;1973;2589;66;181;13684;12110;146;8666;3157;571,24;546,68;-2.351
2022-08-19T07:15:00;1138;356;124;1203;319;27;994;2923;1976;2606;70;181;13892;12246;111;8680;3237;571,24;546,68;-2.352
2022-08-19T07:30:00;1140;359;130;1218;440;27;994;2926;1976;2662;126;181;14081;12293;84;8739;3440;571,24;546,68;-2.346
2022-08-19T07:45:00;1138;353;141;1158;576;27;994;2927;1988;2694;134;181;14360;12485;21;8784;3527;571,24;546,68;-2.339
2022-08-19T08:00:00;1140;365;144;1142;723;27;992;2914;2011;2713;739;183;14617;12608;1;8813;4280;587,56;563,94;-1.842
2022-08-19T08:15:00;1139;368;145;1066;869;27;993;2919;2018;2682;778;183;14874;12795;1;8795;4392;587,56;563,94;-1.840
2022-08-19T08:30:00;1139;376;140;986;1025;27;993;2929;2015;2667;712;184;14998;12847;1;8788;4405;587,56;563,94;-1.838
2022-08-19T08:45:00;1140;385;128;936;1223;27;993;2958;2017;2711;644;184;15081;12793;1;8863;4483;587,56;563,94;-1.834
2022-08-19T09:00:00;1141;370;119;903;1376;27;993;2983;2018;2712;728;184;15090;12692;17;8890;4664;575;540,11;-1.694
2022-08-19T09:15:00;1141;380;114;851;1555;27;991;2992;2020;2713;697;184;15280;12761;2;8900;4765;575;540,11;-1.693
2022-08-19T09:30:00;1137;384;105;833;1782;27;991;2993;2021;2713;654;184;15393;12672;42;8902;4922;575;540,11;-1.695
2022-08-19T09:45:00;1138;393;93;818;1972;27;991;2992;2021;2717;580;184;15469;12587;57;8905;5021;575;540,11;-1.697
2022-08-19T10:00:00;1139;402;89;813;2174;27;990;3001;2018;2701;668;188;15570;12495;24;8898;5312;566;512,67;-1.546
2022-08-19T10:15:00;1140;400;81;835;2372;27;989;2983;1990;2686;494;188;15565;12278;24;8836;5349;566;512,67;-1.549
2022-08-19T10:30:00;1139;368;73;865;2541;27;988;2996;1962;2687;417;188;15644;12166;3;8821;5430;566;512,67;-1.555
2022-08-19T10:45:00;1138;384;70;869;2688;27;989;3001;1964;2695;309;280;15775;12147;5;8929;5485;566;512,67;-1.557
2022-08-19T11:00:00;1140;375;71;860;2830;27;988;3000;1956;2691;494;275;15801;12040;3;8910;5797;547,26;499,87;-1.386
2022-08-19T11:15:00;1141;358;74;872;2995;27;989;2980;1947;2686;343;184;16000;12059;3;8786;5810;547,26;499,87;-1.385
2022-08-19T11:30:00;1139;354;76;899;3109;27;989;3004;1942;2683;267;184;16021;11938;3;8802;5871;547,26;499,87;-1.378
2022-08-19T11:45:00;1135;353;79;940;3247;27;990;3015;1933;2688;254;184;16099;11833;5;8810;6035;547,26;499,87;-1.381
2022-08-19T12:00:00;1139;381;82;980;3416;27;990;2994;1926;2671;376;182;16029;11552;2;8763;6401;527,8;482;-830
2022-08-19T12:15:00;1142;374;89;1006;3593;27;990;2989;1927;2665;191;182;15855;11167;6;8753;6422;527,8;482;-839
2022-08-19T12:30:00;1140;366;93;1056;3757;27;990;2992;1929;2633;112;268;15818;10913;7;8812;6551;527,8;482;-809
2022-08-19T12:45:00;1140;360;90;1067;3853;27;988;2990;1913;2617;96;268;15808;10799;65;8776;6633;527,8;482;-808
2022-08-19T13:00:00;1139;373;92;1039;3977;27;990;3001;1880;2636;213;176;15673;10566;11;8683;6860;488,24;460,71;-355
2022-08-19T13:15:00;1136;371;110;1002;4063;27;989;2994;1848;2623;116;176;15642;10467;28;8630;6825;488,24;460,71;-351
2022-08-19T13:30:00;1139;359;108;1011;4097;27;989;2992;1839;2606;35;176;15519;10302;103;8602;6776;488,24;460,71;-351
2022-08-19T13:45:00;1140;371;107;1012;4065;27;989;2972;1830;2562;22;176;15403;10219;312;8529;6744;488,24;460,71;-351
2022-08-19T14:00:00;1144;371;111;1002;4039;27;989;2954;1801;2601;40;176;15341;10189;180;8521;6734;461,14;442,02;-79
2022-08-19T14:15:00;1144;359;109;997;3995;27;989;2957;1802;2612;52;176;15180;10080;119;8536;6683;461,14;442,02;-79
2022-08-19T14:30:00;1148;356;109;1010;3936;27;989;2954;1803;2612;46;176;15026;9972;129;8534;6632;461,14;442,02;-79
2022-08-19T14:45:00;1146;355;105;1029;3812;27;988;2953;1807;2614;46;176;14904;9957;63;8538;6520;461,14;442,02;-79
2022-08-19T15:00:00;1147;386;104;1016;3706;27;989;2960;1826;2591;41;176;14915;10090;134;8542;6427;461,17;446,49;-21
2022-08-19T15:15:00;1143;371;95;1027;3629;27;990;2961;1823;2616;27;176;14915;10165;139;8566;6319;461,17;446,49;-22
2022-08-19T15:30:00;1141;382;83;1034;3445;27;989;2962;1824;2612;50;176;14940;10378;111;8563;6162;461,17;446,49;-27
