"datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable"
"2022-07-09T11:15:00;1034;382;1055;2228;5543;28;1000;2714;550;581;96;272;14211;5385;373;5117;10366"
"2022-07-09T11:30:00;1034;382;984;2365;5590;28;1000;2688;545;592;55;272;14605;5666;644;5097;10438"
"2022-07-09T11:45:00;1035;381;938;2498;5612;28;999;2628;556;583;13;271;14501;5453;686;5037;10505"
"2022-07-09T12:00:00;1035;377;963;2631;5551;28;999;2530;586;581;8;272;14262;5117;652;4968;10593"
"2022-07-09T12:15:00;1036;382;989;2796;5670;28;999;2417;597;594;2;272;14267;4812;808;4879;10903"
"2022-07-09T12:30:00;1036;372;965;2942;5677;28;998;2330;618;616;2;270;14275;4692;1054;4832;11022"
"2022-07-09T12:45:00;1036;370;962;3023;5737;28;991;2156;635;639;2;270;14201;4479;1193;4691;11158"
"2022-07-09T13:00:00;1037;365;963;3153;5839;28;979;2011;642;650;2;272;14148;4193;1066;4554;11387"
"2022-07-09T13:15:00;1037;364;963;3329;5887;28;975;1916;651;646;2;272;14078;3899;1246;4460;11610"
"2022-07-09T13:30:00;1036;363;964;3439;5939;28;972;1839;658;629;2;269;13918;3577;1394;4367;11771"
"2022-07-09T13:45:00;1035;382;927;3496;5909;28;966;1791;678;632;11;270;14033;3701;1464;4337;11788"
"2022-07-09T14:00:00;1034;376;828;3652;5826;28;951;1817;714;644;4;269;13751;3445;1609;4395;11748"
"2022-07-09T14:15:00;1033;375;841;3642;5744;28;949;1831;734;636;2;268;13696;3470;1680;4418;11665"
"2022-07-09T14:30:00;1033;375;794;3634;5654;28;951;1886;735;645;2;269;14014;3933;1654;4486;11520"
"2022-07-09T14:45:00;1032;380;706;3662;5469;28;950;1898;737;644;33;269;13898;4061;1580;4498;11310"
"2022-07-09T15:00:00;1033;379;566;3890;5397;28;950;1893;733;665;16;270;13776;3923;1704;4511;11309"
"2022-07-09T15:15:00;1033;381;578;3985;5217;28;951;1887;735;655;24;270;13517;3737;1743;4498;11246"
"2022-07-09T15:30:00;1032;384;588;4144;5044;28;953;1892;734;651;17;271;13304;3527;1699;4501;11237"
"2022-07-09T15:45:00;1033;386;580;4169;4905;28;955;1908;735;653;12;273;13566;3911;1647;4524;11113"
"2022-07-09T16:00:00;1035;384;673;3925;4728;28;974;1909;740;650;11;273;13595;4269;1687;4546;10784"
"2022-07-09T16:15:00;1036;368;718;4046;4579;28;974;1895;744;650;10;272;13340;3997;1729;4535;10785"
"2022-07-09T16:30:00;1036;381;748;4164;4407;28;976;1911;754;652;6;274;13317;3998;1657;4567;10770"
"2022-07-09T16:45:00;1035;377;767;4404;4147;28;978;1936;777;651;11;273;13520;4203;1610;4615;10769"
"2022-07-09T17:00:00;1036;374;809;4497;3888;28;986;1948;812;660;12;272;13816;4623;1671;4678;10644"
"2022-07-09T17:15:00;1036;367;800;4841;3608;28;994;1943;833;667;10;273;13737;4490;1705;4710;10690"
"2022-07-09T17:30:00;1037;370;837;4890;3349;28;995;1964;838;665;8;274;13572;4497;1451;4736;10519"
"2022-07-09T17:45:00;1035;371;873;5133;3065;28;996;2060;844;679;2;273;13604;4534;1127;4852;10507"
"2022-07-09T18:00:00;1038;359;928;5174;2680;28;992;2126;833;681;17;273;13664;4882;988;4905;10224"
"2022-07-09T18:15:00;1037;361;937;5136;2313;28;995;2206;836;674;63;274;13510;5124;772;4985;9875"
"2022-07-09T18:30:00;1037;364;937;5165;2013;28;995;2234;843;686;151;274;13233;5119;435;5032;9695"
"2022-07-09T18:45:00;1037;364;991;5219;1704;28;987;2335;853;701;131;274;13068;5154;380;5150;9474"
"2022-07-09T19:00:00;1037;345;1014;5232;1416;28;980;2371;871;786;104;273;12989;5327;343;5281;9176"
"2022-07-09T19:15:00;1038;348;1012;5183;1133;28;985;2423;873;798;153;273;12808;5481;407;5352;8895"
"2022-07-09T19:30:00;1038;352;999;4973;897;28;989;2421;875;790;331;274;12814;5944;239;5349;8618"
"2022-07-09T19:45:00;1038;350;1020;4914;699;28;992;2415;879;796;465;274;12748;6115;156;5356;8514"
"2022-07-09T20:00:00;1039;342;1056;4862;526;28;991;2270;884;814;632;275;12552;6107;147;5234;8485"
"2022-07-09T20:15:00;1039;347;1084;4784;376;28;992;2244;881;809;756;276;12399;6155;134;5202;8414"
"2022-07-09T20:30:00;1039;345;1089;4689;250;28;993;2251;884;814;843;276;12218;6191;174;5218;8283"
"2022-07-09T20:45:00;1037;344;1085;4683;146;28;991;2225;882;816;907;275;12113;6199;158;5189;8230"
"2022-07-09T21:00:00;1037;345;1106;4427;73;28;994;2168;930;825;987;275;12112;6507;140;5192;8003"
"2022-07-09T21:15:00;1037;344;1130;4446;28;28;995;2140;967;829;957;275;11914;6310;167;5206;7970"
"2022-07-09T21:30:00;1038;345;1141;4359;5;28;996;2166;961;824;953;275;11878;6373;154;5222;7869"
"2022-07-09T21:45:00;1038;340;1128;4217;1;28;996;2160;965;826;1056;274;11982;6637;125;5221;7808"
"2022-07-09T22:00:00;1037;347;1263;4169;0;28;998;2224;961;838;1373;275;11971;6540;125;5296;8217"
"2022-07-09T22:15:00;1036;342;1295;4184;0;28;999;2221;945;833;1210;275;11772;6293;125;5273;8095"
"2022-07-09T22:30:00;1036;339;1281;4085;0;28;999;2231;935;827;1030;274;11709;6343;125;5266;7799"
"2022-07-09T22:45:00;1036;333;1236;4073;0;28;998;2226;934;831;822;275;11488;6180;125;5264;7528"
"2022-07-09T23:00:00;1036;333;1286;4005;0;28;992;2135;911;820;713;274;11391;6101;125;5132;7401"
"2022-07-09T23:15:00;1037;331;1327;3893;0;28;993;2072;879;815;512;275;11273;6053;105;5034;7128"
"2022-07-09T23:30:00;1037;330;1318;3884;0;28;994;2023;873;821;338;275;10974;5772;115;4986;6935"
"2022-07-09T23:45:00;1038;323;1322;3895;0;28;987;1953;861;807;314;275;10911;5694;125;4883;6920"
"2022-07-10T00:00:00;1036;320;1126;3812;0;28;956;1993;782;668;680;273;10785;5847;90;4672;7002"
"2022-07-10T00:15:00;1036;319;1251;3747;0;28;925;1992;718;637;524;273;10671;5673;87;4545;6905"
"2022-07-10T00:30:00;1036;318;1264;3737;0;28;921;1987;672;631;469;272;10541;5540;87;4483;6852"
"2022-07-10T00:45:00;1037;321;1267;3785;0;28;912;1937;626;629;424;271;10427;5376;96;4375;6862"
"2022-07-10T01:00:00;1037;331;1239;3734;0;28;903;1835;662;585;533;273;10400;5427;155;4258;6902"
"2022-07-10T01:15:00;1036;327;1231;3692;0;28;897;1734;702;589;506;274;10248;5325;157;4196;6820"
"2022-07-10T01:30:00;1036;315;1233;3761;0;28;898;1687;733;589;327;273;10090;5097;179;4180;6700"
"2022-07-10T01:45:00;1036;313;1208;3693;0;28;899;1708;747;590;302;273;10047;5146;187;4217;6580"
"2022-07-10T02:00:00;1037;311;1181;3630;0;28;900;1785;750;581;241;274;10066;5256;138;4290;6428"
"2022-07-10T02:15:00;1036;309;1167;3603;0;28;899;1821;753;569;144;272;9951;5181;245;4314;6287"
"2022-07-10T02:30:00;1036;307;1165;3555;0;28;902;1795;757;565;148;274;9980;5260;257;4293;6239"
"2022-07-10T02:45:00;1035;306;1193;3550;0;28;900;1750;755;566;153;274;9958;5215;282;4245;6265"
"2022-07-10T03:00:00;1036;307;1225;3479;0;28;901;1698;754;572;120;271;9949;5245;273;4196;6195"
"2022-07-10T03:15:00;1036;307;1203;3452;0;28;902;1687;751;568;97;272;9957;5302;283;4180;6123"
"2022-07-10T03:30:00;1035;308;1195;3441;0;28;903;1689;755;571;92;270;9910;5274;272;4188;6099"
"2022-07-10T03:45:00;1032;308;1197;3416;0;28;902;1684;757;578;82;271;9838;5225;289;4192;6063"
"2022-07-10T04:00:00;1031;313;1256;3395;0;28;903;1669;756;573;94;271;9887;5236;315;4172;6117"
"2022-07-10T04:15:00;1032;314;1254;3395;0;28;903;1671;755;569;78;273;9933;5284;353;4171;6101"
"2022-07-10T04:30:00;1032;314;1241;3409;0;28;903;1682;753;568;80;271;9971;5321;324;4177;6104"
"2022-07-10T04:45:00;1030;314;1232;3384;1;28;902;1682;750;574;69;272;9939;5323;403;4180;6058"
"2022-07-10T05:00:00;1029;326;1243;3311;6;28;905;1686;736;571;129;270;10026;5467;430;4168;6072"
"2022-07-10T05:15:00;1028;314;1224;3287;22;28;903;1685;735;571;116;268;9987;5453;436;4162;6019"
"2022-07-10T05:30:00;1028;311;1225;3261;49;28;903;1673;735;568;155;272;10006;5472;489;4151;6057"
"2022-07-10T05:45:00;1025;317;1213;3188;117;28;904;1673;736;569;140;272;10052;5534;526;4154;6028"
"2022-07-10T06:00:00;1026;314;1233;3198;223;28;904;1685;726;567;194;270;10062;5409;481;4152;6216"
"2022-07-10T06:15:00;1027;311;1218;3192;371;28;903;1683;717;558;194;267;10137;5358;477;4128;6341"
"2022-07-10T06:30:00;1025;311;1219;3227;541;28;903;1690;715;556;183;267;10235;5247;503;4131;6534"
"2022-07-10T06:45:00;1022;311;1257;3241;740;28;903;1713;718;558;112;269;10352;5114;552;4161;6711"
"2022-07-10T07:00:00;1024;312;1167;3270;963;28;905;1760;745;555;165;266;10390;4991;353;4231;6929"
"2022-07-10T07:15:00;1025;313;1120;3277;1224;28;902;1763;750;559;83;267;10542;4922;363;4241;7070"
"2022-07-10T07:30:00;1025;313;1132;3313;1508;28;904;1746;757;559;48;265;10773;4821;528;4231;7367"
"2022-07-10T07:45:00;1025;313;1112;3368;1805;28;901;1743;769;568;40;265;11019;4735;756;4246;7691"
"2022-07-10T08:00:00;1027;314;1100;3446;2140;28;899;1697;769;567;82;265;11208;4522;459;4197;8137"
"2022-07-10T08:15:00;1028;313;1089;3694;2426;28;894;1686;753;561;42;265;11414;4205;580;4159;8620"
"2022-07-10T08:30:00;1029;316;1098;3812;2693;28;901;1665;750;565;29;266;11760;4158;850;4147;9005"
"2022-07-10T08:45:00;1030;319;1073;3897;2957;28;901;1616;725;571;27;265;12109;4182;931;4078;9331"
"2022-07-10T09:00:00;1030;331;1077;4005;3238;28;903;1618;726;574;38;265;12249;3929;852;4086;9747"
"2022-07-10T09:15:00;1030;334;1036;4080;3501;28;901;1615;726;575;28;265;12477;3861;1020;4082;10037"
"2022-07-10T09:30:00;1030;334;968;4092;3712;28;900;1605;713;576;24;265;12751;3979;1069;4059;10188"
"2022-07-10T09:45:00;1030;336;938;4148;4018;28;897;1636;690;578;27;265;12906;3803;1141;4066;10525"
"2022-07-10T10:00:00;1030;338;980;4090;4220;28;889;1685;665;580;30;266;12939;3649;877;4085;10716"
"2022-07-10T10:15:00;1031;336;977;4066;4474;28;888;1662;664;582;88;266;13143;3626;989;4062;11000"
"2022-07-10T10:30:00;1031;328;990;4040;4671;28;889;1693;660;584;48;265;13363;3662;1050;4091;11136"
"2022-07-10T10:45:00;1032;330;949;4070;4877;28;889;1730;648;584;27;265;13551;3655;1160;4116;11313"
"2022-07-10T11:00:00;1033;333;859;4093;5072;28;889;1758;655;587;23;265;13673;3649;1324;4154;11441"
"2022-07-10T11:15:00;1034;335;818;4083;5232;28;891;1768;655;590;34;265;13836;3704;1366;4169;11564"
"2022-07-10T11:30:00;1035;333;783;4058;5402;28;893;1752;651;584;25;265;13862;3620;1354;4145;11664"
"2022-07-10T11:45:00;1037;336;739;4083;5517;28;890;1760;654;584;13;265;13757;3419;1459;4153;11753"
"2022-07-10T12:00:00;1038;349;697;4067;5662;28;895;1799;651;588;34;265;13743;3318;1215;4198;11875"
"2022-07-10T12:15:00;1037;342;658;4077;5764;28;896;1806;649;587;11;267;13674;3176;1266;4205;11917"
"2022-07-10T12:30:00;1038;339;622;4072;5855;28;890;1809;654;583;2;266;13683;3134;1553;4202;11956"
"2022-07-10T12:45:00;1038;348;645;4055;5855;28;886;1794;662;586;1;266;13591;3036;1705;4194;11970"
"2022-07-10T13:00:00;1039;340;683;3990;5932;28;890;1778;668;586;0;266;13379;2775;1571;4188;12012"
"2022-07-10T13:15:00;1039;337;667;4074;5998;28;888;1783;668;583;0;265;13311;2571;1703;4187;12143"
"2022-07-10T13:30:00;1039;340;632;3926;6039;28;890;1779;666;585;10;265;13367;2770;1761;4185;12014"
"2022-07-10T13:45:00;1039;337;636;3843;6085;28;891;1746;670;581;1;265;13106;2543;1828;4153;11969"
"2022-07-10T14:00:00;1039;336;594;3904;6063;28;913;1696;671;585;0;264;12970;2409;1775;4129;11964"
"2022-07-10T14:15:00;1038;338;573;3934;6093;28;926;1702;671;579;0;264;12857;2257;1805;4142;12004"
"2022-07-10T14:30:00;1039;340;554;3912;6002;28;926;1731;673;573;0;265;12949;2481;1782;4168;11875"
"2022-07-10T14:45:00;1040;345;542;3862;5995;28;926;1770;671;570;1;264;12972;2573;1792;4201;11813"
"2022-07-10T15:00:00;1041;362;538;3754;5880;28;925;1802;646;563;4;264;13015;2842;1903;4200;11607"
"2022-07-10T15:15:00;1040;340;520;3663;5744;28;921;1821;646;563;29;264;12603;2676;1812;4215;11364"
"2022-07-10T15:30:00;1041;344;510;3745;5578;28;921;1824;651;572;3;264;12531;2699;1707;4232;11249"
"2022-07-10T15:45:00;1042;338;492;3808;5409;28;923;1847;665;581;4;264;12607;2898;1620;4280;11121"
"2022-07-10T16:00:00;1044;345;453;3861;5203;28;925;1878;700;581;18;263;12507;2991;1621;4347;10952"
"2022-07-10T16:15:00;1043;343;421;3917;4992;28;929;1914;716;579;22;265;12309;2979;1467;4403;10766"
"2022-07-10T16:30:00;1043;346;405;3899;4759;28;931;2042;731;581;20;262;12445;3382;1235;4547;10500"
"2022-07-10T16:45:00;1041;349;409;3898;4492;28;930;2252;727;574;23;263;12479;3679;1170;4746;10240"
"2022-07-10T17:00:00;1041;347;483;3880;4159;28;928;2489;724;565;22;264;12625;4103;1364;4970;9960"
"2022-07-10T17:15:00;1042;350;482;3733;3857;28;930;2671;757;567;24;264;12604;4532;1136;5189;9516"
"2022-07-10T17:30:00;1041;346;447;3671;3534;28;929;2774;861;558;47;264;12516;4864;756;5386;9114"
"2022-07-10T17:45:00;1041;364;417;3626;3221;28;929;2844;1036;556;142;266;12599;5336;674;5631;8839"
"2022-07-10T18:00:00;1043;359;408;3512;2872;28;943;2878;1070;585;89;267;12812;6021;692;5743;8311"
"2022-07-10T18:15:00;1043;378;393;3402;2528;28;979;2940;1214;588;75;266;12708;6386;435;5987;7847"
"2022-07-10T18:30:00;1043;392;387;3286;2175;28;991;2979;1338;593;236;267;12690;6842;121;6168;7547"
"2022-07-10T18:45:00;1041;407;390;3166;1833;28;997;3013;1448;600;349;266;12579;7190;84;6324;7214"
"2022-07-10T19:00:00;1042;346;400;3061;1510;28;989;3033;1534;651;152;275;12719;7749;158;6482;6539"
"2022-07-10T19:15:00;1042;374;381;2921;1203;28;980;3043;1605;667;307;275;12627;8122;5;6570;6256"
"2022-07-10T19:30:00;1043;391;372;2744;945;28;979;3053;1666;670;495;276;12571;8511;3;6644;6018"
"2022-07-10T19:45:00;1042;423;365;2600;736;28;980;3064;1681;687;784;275;12498;8797;2;6687;5978"
"2022-07-10T20:00:00;1043;346;383;2392;541;28;979;3078;1682;712;195;275;12404;9088;33;6726;4928"
"2022-07-10T20:15:00;1042;377;399;2215;379;28;980;3087;1704;711;275;273;12320;9327;23;6755;4715"
"2022-07-10T20:30:00;1043;389;398;2045;235;28;981;3083;1720;714;367;275;12169;9492;25;6773;4505"
"2022-07-10T20:45:00;1042;408;378;1911;127;28;982;3089;1716;722;521;273;12065;9649;5;6782;4415"
"2022-07-10T21:00:00;1042;376;388;1850;52;28;982;3084;1720;729;656;273;11977;9688;4;6788;4392"
"2022-07-10T21:15:00;1041;365;425;1793;13;28;982;3083;1732;733;606;274;11885;9653;4;6804;4271"
"2022-07-10T21:30:00;1042;373;442;1753;3;28;982;3088;1738;730;631;274;11895;9698;4;6812;4272"
"2022-07-10T21:45:00;1040;393;421;1703;1;28;982;3088;1745;723;730;274;11926;9801;4;6812;4316"
"2022-07-10T22:00:00;1040;411;430;1697;0;28;983;3097;1737;723;1034;274;12045;9918;4;6814;4640"
"2022-07-10T22:15:00;1040;406;438;1689;0;28;983;3098;1739;720;947;274;12002;9875;8;6814;4548"
"2022-07-10T22:30:00;1039;386;434;1697;0;28;983;3093;1733;714;785;274;11916;9786;38;6797;4369"
"2022-07-10T22:45:00;1039;363;395;1746;0;28;982;3090;1722;689;581;273;11692;9551;39;6756;4152"
"2022-07-10T23:00:00;1038;380;362;1759;0;28;983;3102;1698;714;491;273;11564;9444;5;6770;4058"
"2022-07-10T23:15:00;1038;371;354;1785;0;28;983;3096;1694;718;375;275;11411;9273;5;6766;3951"
"2022-07-10T23:30:00;1039;349;338;1798;0;28;982;3089;1692;697;189;275;11234;9098;12;6735;3741"
"2022-07-10T23:45:00;1039;368;329;1771;0;28;980;3091;1696;699;91;275;11174;9074;126;6741;3626"
"2022-07-11T00:00:00;1037;359;335;1731;0;28;995;3097;1632;680;53;252;10910;8845;142;6656;3543"
"2022-07-11T00:15:00;1038;325;319;1708;0;28;1003;3087;1657;674;11;252;10842;8816;198;6673;3429"
"2022-07-11T00:30:00;1038;319;318;1671;0;28;1004;3088;1677;676;14;251;10726;8736;269;6696;3388"
"2022-07-11T00:45:00;1038;318;318;1613;0;28;1004;3087;1691;670;16;253;10726;8795;377;6705;3331"
"2022-07-11T01:00:00;1039;360;314;1575;0;28;998;3090;1693;684;60;250;10663;8775;245;6715;3376"
"2022-07-11T01:15:00;1039;361;304;1555;0;28;984;3093;1669;694;47;248;10586;8728;263;6688;3334"
"2022-07-11T01:30:00;1039;348;299;1546;0;28;983;3082;1652;694;7;249;10469;8624;276;6660;3267"
"2022-07-11T01:45:00;1038;338;305;1529;0;28;983;3081;1633;696;36;250;10447;8613;374;6643;3274"
"2022-07-11T02:00:00;1036;350;306;1479;0;28;986;3099;1610;696;39;249;10403;8619;434;6640;3238"
"2022-07-11T02:15:00;1036;360;325;1432;0;28;983;3085;1621;707;7;249;10447;8690;536;6645;3188"
"2022-07-11T02:30:00;1036;359;333;1399;0;28;984;3090;1606;710;1;251;10422;8690;569;6641;3156"
"2022-07-11T02:45:00;1035;347;352;1400;0;28;988;3082;1616;725;0;250;10425;8674;615;6661;3162"
"2022-07-11T03:00:00;1035;328;373;1377;0;28;995;3083;1626;732;2;251;10702;8952;1024;6687;3143"
"2022-07-11T03:15:00;1035;323;391;1361;0;28;994;3083;1631;745;0;252;10710;8958;1066;6705;3138"
"2022-07-11T03:30:00;1036;315;401;1339;0;28;996;3094;1638;756;0;253;10767;9028;1040;6737;3119"
"2022-07-11T03:45:00;1034;315;403;1327;0;28;1004;3090;1678;765;0;253;10734;9005;1043;6790;3107"
"2022-07-11T04:00:00;1036;325;433;1303;0;28;1006;3093;1705;815;0;251;10908;9173;1153;6870;3125"
"2022-07-11T04:15:00;1036;333;413;1268;0;28;1006;3093;1740;893;0;253;11032;9351;1078;6985;3078"
"2022-07-11T04:30:00;1037;328;408;1244;0;28;1006;3093;1744;967;0;252;11149;9497;1004;7062;3045"
"2022-07-11T04:45:00;1035;330;394;1223;0;28;1006;3090;1749;1077;0;254;11233;9615;1000;7176;3010"
"2022-07-11T05:00:00;1035;324;388;1175;7;28;1005;3084;1754;1171;3;250;11135;9566;487;7264;2960"
"2022-07-11T05:15:00;1034;327;403;1157;26;28;1006;3098;1753;1196;4;250;11172;9587;379;7303;2979"
"2022-07-11T05:30:00;1034;326;394;1155;58;28;1006;3094;1757;1295;60;250;11419;9812;236;7402;3055"
"2022-07-11T05:45:00;1031;366;406;1116;117;28;1006;3083;1756;1332;194;250;11715;10075;139;7427;3258"
"2022-07-11T06:00:00;1033;336;407;1044;216;28;1006;3077;1760;1500;332;247;12309;10643;181;7590;3396"
"2022-07-11T06:15:00;1033;355;416;962;352;28;1006;3080;1744;1610;467;247;12746;11016;58;7687;3613"
"2022-07-11T06:30:00;1035;375;413;859;519;28;1006;3079;1507;1725;538;246;13074;11283;14;7563;3767"
"2022-07-11T06:45:00;1033;387;417;766;727;28;1006;3070;1540;1846;746;247;13392;11482;1;7709;4104"
"2022-07-11T07:00:00;1034;376;402;657;979;28;1005;3070;1667;2043;717;255;13883;11846;23;8040;4193"
"2022-07-11T07:15:00;1036;369;405;579;1247;28;1006;3072;1704;2134;812;255;14199;11969;2;8171;4476"
"2022-07-11T07:30:00;1037;365;409;527;1554;28;1006;3081;1750;2200;803;254;14447;11957;2;8291;4723"
"2022-07-11T07:45:00;1038;367;379;503;1886;28;1006;3073;1777;2209;810;256;14691;11924;2;8321;5011"
"2022-07-11T08:00:00;1039;375;357;507;2220;28;1005;3076;1784;2202;1133;254;15012;11928;2;8321;5659"
"2022-07-11T08:15:00;1040;379;366;540;2546;28;1005;3079;1792;2201;951;255;15214;11762;4;8332;5850"
"2022-07-11T08:30:00;1040;380;375;551;2867;28;1005;3079;1800;2189;710;254;15356;11563;5;8327;5951"
"2022-07-11T08:45:00;1040;356;389;570;3205;28;1005;3064;1809;2189;496;254;15487;11324;13;8321;6084"
"2022-07-11T09:00:00;1042;381;361;578;3547;28;1005;3054;1789;2172;689;252;15470;10985;5;8272;6626"
"2022-07-11T09:15:00;1041;388;333;622;3836;28;1004;3034;1802;2184;447;254;15585;10795;19;8278;6695"
"2022-07-11T09:30:00;1042;366;322;637;4144;28;1004;3034;1814;2189;337;254;15686;10583;26;8295;6876"
"2022-07-11T09:45:00;1042;336;305;657;4415;28;1004;3022;1831;2176;176;254;15705;10329;37;8287;6959"
"2022-07-11T10:00:00;1044;389;288;647;4622;28;1004;3011;1808;2165;448;274;15789;10232;4;8262;7466"
"2022-07-11T10:15:00;1044;359;291;661;4819;28;1003;3001;1813;2165;287;273;15848;10076;4;8255;7489"
"2022-07-11T10:30:00;1045;357;270;678;4988;28;1002;3013;1816;2148;165;273;15965;10030;5;8252;7531"
"2022-07-11T10:45:00;1045;336;259;704;5171;28;1004;2999;1819;2146;131;274;16073;9939;4;8242;7674"
"2022-07-11T11:00:00;1045;371;234;699;5224;28;1003;2998;1814;2154;327;274;16295;10139;33;8243;7928"
"2022-07-11T11:15:00;1045;362;224;710;5337;28;1002;3009;1814;2163;330;273;16330;10060;37;8261;8036"
"2022-07-11T11:30:00;1046;359;217;741;5472;28;1002;3007;1813;2163;229;274;16444;10015;29;8259;8092"
"2022-07-11T11:45:00;1046;350;214;717;5528;28;1002;3005;1810;2165;229;274;16418;9960;29;8256;8112"
"2022-07-11T12:00:00;1049;373;215;710;5609;28;1001;3001;1811;1985;288;274;16302;9768;25;8072;8272"
"2022-07-11T12:15:00;1048;368;203;728;5694;28;1001;3001;1809;1781;161;274;16200;9576;36;7866;8230"
"2022-07-11T12:30:00;1047;364;197;718;5753;28;1000;3005;1812;1727;197;274;16280;9612;77;7818;8304"
"2022-07-11T12:45:00;1047;352;186;725;5867;28;997;2996;1818;1731;84;273;16234;9456;83;7815;8289"
"2022-07-11T13:00:00;1047;380;183;759;5936;28;998;2992;1818;1718;156;269;16253;9376;110;7795;8489"
"2022-07-11T13:15:00;1047;362;182;763;5939;28;999;2991;1825;1719;52;265;16119;9234;104;7799;8373"
"2022-07-11T13:30:00;1047;329;183;763;5990;28;998;2997;1821;1712;11;269;16024;9088;164;7797;8351"
"2022-07-11T13:45:00;1048;341;168;808;6086;28;998;2995;1811;1709;4;270;15966;8905;333;7783;8483"
"2022-07-11T14:00:00;1048;350;167;830;6041;28;998;2993;1802;1706;16;273;15976;8938;202;7772;8480"
"2022-07-11T14:15:00;1048;340;163;821;6030;28;999;2991;1808;1682;3;274;15922;8909;253;7754;8433"
"2022-07-11T14:30:00;1048;337;152;828;6008;28;997;2992;1811;1693;0;273;15849;8861;361;7766;8401"
"2022-07-11T14:45:00;1047;336;142;843;5977;28;997;2980;1820;1675;0;274;15644;8683;459;7746;8373"
"2022-07-11T15:00:00;1047;339;135;861;5918;28;998;2992;1825;1704;0;274;15665;8752;486;7793;8328"
"2022-07-11T15:15:00;1046;338;129;894;5769;28;998;2990;1826;1715;1;274;15557;8765;433;7803;8205"
"2022-07-11T15:30:00;1044;351;118;897;5611;28;997;2986;1826;1702;8;272;15435;8809;447;7783;8057"
"2022-07-11T15:45:00;1044;341;131;891;5480;28;995;2986;1831;1712;15;272;15315;8814;379;7796;7930"
"2022-07-11T16:00:00;1044;339;152;899;5262;28;995;2990;1862;1736;45;273;15250;8938;397;7856;7769"
"2022-07-11T16:15:00;1044;343;166;875;5029;28;995;2995;1882;1759;57;272;15107;9037;357;7903;7542"
"2022-07-11T16:30:00;1044;336;190;872;4788;28;996;2991;1885;1818;151;274;14955;9107;187;7964;7409"
"2022-07-11T16:45:00;1043;343;214;891;4519;28;996;2987;1882;1896;227;274;14907;9283;49;8035;7265"
"2022-07-11T17:00:00;1044;341;224;896;4232;28;996;2991;1869;2140;132;275;15037;9685;145;8271;6897"
"2022-07-11T17:15:00;1044;345;227;939;3951;28;995;3009;1865;2366;164;275;15002;9885;36;8510;6698"
"2022-07-11T17:30:00;1045;363;226;965;3600;28;995;3013;1842;2446;410;276;14989;10197;7;8572;6637"
"2022-07-11T17:45:00;1044;362;234;952;3300;28;995;3017;1831;2463;464;273;14910;10425;3;8579;6384"
"2022-07-11T18:00:00;1043;340;234;992;2980;28;995;3020;1810;2467;138;274;14714;10508;49;8566;5755"
